timestamp,pm10,pm2_5,co,no2,so2,ozone,dust,uv_index,temperature,humidity,wind_speed,aqi,created_at,city
2025-11-02T17:00:00.000Z,49.4,43.3,641,24.4,27.0,133,11,0.15,31.5,29,10.3,119.59798994974874,2026-01-17T03:07:09.320Z,Karachi
2025-11-02T18:00:00.000Z,55.1,49.2,916,31.5,24.4,107,12,0.0,29.6,42,8.2,134.42211055276383,2026-01-17T03:07:34.533Z,Karachi
2025-11-02T18:00:00.000Z,55.1,49.2,916,31.5,24.4,107,12,0.0,29.6,42,8.2,134.42211055276383,2026-01-17T03:07:09.320Z,Karachi
2025-11-02T19:00:00.000Z,56.7,49.7,1278,41.3,20.8,70,14,0.0,27.9,52,8.0,135.678391959799,2026-01-17T03:07:34.533Z,Karachi
2025-11-02T19:00:00.000Z,56.7,49.7,1278,41.3,20.8,70,14,0.0,27.9,52,8.0,135.678391959799,2026-01-17T03:07:09.320Z,Karachi
2025-11-02T20:00:00.000Z,56.5,48.2,1490,47.9,17.9,43,15,0.0,26.6,63,7.2,131.90954773869348,2026-01-17T03:07:34.533Z,Karachi
2025-11-02T20:00:00.000Z,56.5,48.2,1490,47.9,17.9,43,15,0.0,26.6,63,7.2,131.90954773869348,2026-01-17T03:07:09.320Z,Karachi
2025-11-02T21:00:00.000Z,56.3,47.3,1429,48.9,16.4,33,16,0.0,25.9,71,7.4,129.64824120603015,2026-01-17T03:07:34.533Z,Karachi
2025-11-02T21:00:00.000Z,56.3,47.3,1429,48.9,16.4,33,16,0.0,25.9,71,7.4,129.64824120603015,2026-01-17T03:07:09.320Z,Karachi
2025-11-02T22:00:00.000Z,56.7,46.9,1219,46.7,15.6,32,17,0.0,25.2,76,7.5,128.643216080402,2026-01-17T03:07:34.533Z,Karachi
2025-11-02T22:00:00.000Z,56.7,46.9,1219,46.7,15.6,32,17,0.0,25.2,76,7.5,128.643216080402,2026-01-17T03:07:09.320Z,Karachi
2025-11-02T23:00:00.000Z,56.8,46.6,996,43.0,14.7,34,18,0.0,24.4,80,7.4,127.88944723618091,2026-01-17T03:07:34.533Z,Karachi
2025-11-02T23:00:00.000Z,56.8,46.6,996,43.0,14.7,34,18,0.0,24.4,80,7.4,127.88944723618091,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T00:00:00.000Z,55.3,45.1,776,37.8,13.3,37,18,0.0,24.1,79,7.0,124.12060301507537,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T00:00:00.000Z,55.3,45.1,776,37.8,13.3,37,18,0.0,24.1,79,7.0,124.12060301507537,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T01:00:00.000Z,52.4,41.9,544,31.1,11.7,42,18,0.0,23.5,81,9.8,116.08040201005025,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T01:00:00.000Z,52.4,41.9,544,31.1,11.7,42,18,0.0,23.5,81,9.8,116.08040201005025,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T02:00:00.000Z,48.9,38.3,385,25.0,10.5,46,18,0.0,23.4,87,10.2,107.03517587939697,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T02:00:00.000Z,48.9,38.3,385,25.0,10.5,46,18,0.0,23.4,87,10.2,107.03517587939697,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T03:00:00.000Z,45.9,34.3,304,19.2,9.6,50,20,0.0,23.4,92,9.6,97.63948497854076,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T03:00:00.000Z,45.9,34.3,304,19.2,9.6,50,20,0.0,23.4,92,9.6,97.63948497854076,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T04:00:00.000Z,44.4,31.4,297,14.0,9.1,53,22,0.0,23.0,95,7.1,91.41630901287553,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T04:00:00.000Z,44.4,31.4,297,14.0,9.1,53,22,0.0,23.0,95,7.1,91.41630901287553,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T05:00:00.000Z,42.0,28.8,436,11.9,8.5,53,23,0.0,22.5,88,5.2,85.83690987124464,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T05:00:00.000Z,42.0,28.8,436,11.9,8.5,53,23,0.0,22.5,88,5.2,85.83690987124464,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T06:00:00.000Z,44.6,29.2,891,20.9,10.2,43,24,0.0,22.0,87,5.0,86.69527896995709,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T06:00:00.000Z,44.6,29.2,891,20.9,10.2,43,24,0.0,22.0,87,5.0,86.69527896995709,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T07:00:00.000Z,51.3,34.6,1492,33.0,12.5,29,25,0.1,21.5,88,6.0,98.28326180257511,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T07:00:00.000Z,51.3,34.6,1492,33.0,12.5,29,25,0.1,21.5,88,6.0,98.28326180257511,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T08:00:00.000Z,56.5,40.0,1797,39.2,14.9,26,29,0.7,22.1,84,5.4,111.30653266331659,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T08:00:00.000Z,56.5,40.0,1797,39.2,14.9,26,29,0.7,22.1,84,5.4,111.30653266331659,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T09:00:00.000Z,63.3,36.0,1517,34.0,17.5,43,39,2.05,24.5,78,4.2,101.25628140703517,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T09:00:00.000Z,63.3,36.0,1517,34.0,17.5,43,39,2.05,24.5,78,4.2,101.25628140703517,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T10:00:00.000Z,67.1,34.5,941,22.9,20.2,71,52,3.95,26.7,75,5.9,98.068669527897,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T10:00:00.000Z,67.1,34.5,941,22.9,20.2,71,52,3.95,26.7,75,5.9,98.068669527897,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T11:00:00.000Z,68.2,33.1,495,13.8,21.5,93,62,5.6,28.9,66,8.7,95.06437768240343,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T11:00:00.000Z,68.2,33.1,495,13.8,21.5,93,62,5.6,28.9,66,8.7,95.06437768240343,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T12:00:00.000Z,67.8,31.3,354,9.4,20.6,104,66,6.35,30.0,57,10.7,91.20171673819743,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T12:00:00.000Z,67.8,31.3,354,9.4,20.6,104,66,6.35,30.0,57,10.7,91.20171673819743,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T13:00:00.000Z,67.3,30.5,342,7.0,18.3,110,67,5.8,30.4,54,13.2,89.48497854077254,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T13:00:00.000Z,67.3,30.5,342,7.0,18.3,110,67,5.8,30.4,54,13.2,89.48497854077254,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T14:00:00.000Z,68.0,30.6,356,6.2,16.5,110,66,4.3,30.0,56,13.6,89.69957081545064,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T14:00:00.000Z,68.0,30.6,356,6.2,16.5,110,66,4.3,30.0,56,13.6,89.69957081545064,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T15:00:00.000Z,68.2,30.6,359,6.9,15.8,104,65,2.45,29.5,57,13.8,89.69957081545064,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T15:00:00.000Z,68.2,30.6,359,6.9,15.8,104,65,2.45,29.5,57,13.8,89.69957081545064,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T16:00:00.000Z,66.6,30.4,387,9.2,15.6,93,63,0.95,28.9,58,13.1,89.27038626609442,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T16:00:00.000Z,66.6,30.4,387,9.2,15.6,93,63,0.95,28.9,58,13.1,89.27038626609442,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T17:00:00.000Z,58.8,28.1,447,13.5,15.3,77,54,0.2,27.6,72,11.5,84.33476394849785,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T17:00:00.000Z,58.8,28.1,447,13.5,15.3,77,54,0.2,27.6,72,11.5,84.33476394849785,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T18:00:00.000Z,54.0,29.6,562,21.5,14.7,65,49,0.0,26.8,80,10.9,87.55364806866953,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T18:00:00.000Z,54.0,29.6,562,21.5,14.7,65,49,0.0,26.8,80,10.9,87.55364806866953,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T19:00:00.000Z,54.6,31.7,709,32.4,13.9,48,42,0.0,26.4,83,11.8,92.06008583690988,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T19:00:00.000Z,54.6,31.7,709,32.4,13.9,48,42,0.0,26.4,83,11.8,92.06008583690988,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T20:00:00.000Z,54.1,32.1,828,39.8,13.1,37,37,0.0,26.0,86,11.2,92.91845493562232,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T20:00:00.000Z,54.1,32.1,828,39.8,13.1,37,37,0.0,26.0,86,11.2,92.91845493562232,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T21:00:00.000Z,52.9,31.7,915,40.9,12.5,35,35,0.0,26.0,87,10.5,92.06008583690988,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T21:00:00.000Z,52.9,31.7,915,40.9,12.5,35,35,0.0,26.0,87,10.5,92.06008583690988,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T22:00:00.000Z,51.9,31.1,973,38.4,11.9,38,34,0.0,25.7,88,6.9,90.77253218884121,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T22:00:00.000Z,51.9,31.1,973,38.4,11.9,38,34,0.0,25.7,88,6.9,90.77253218884121,2026-01-17T03:07:09.320Z,Karachi
2025-11-03T23:00:00.000Z,51.7,31.2,952,34.5,11.1,42,33,0.0,25.5,90,8.0,90.98712446351932,2026-01-17T03:07:34.533Z,Karachi
2025-11-03T23:00:00.000Z,51.7,31.2,952,34.5,11.1,42,33,0.0,25.5,90,8.0,90.98712446351932,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T00:00:00.000Z,52.2,30.6,788,28.6,9.8,48,32,0.0,25.5,91,10.4,89.69957081545064,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T00:00:00.000Z,52.2,30.6,788,28.6,9.8,48,32,0.0,25.5,91,10.4,89.69957081545064,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T01:00:00.000Z,49.1,28.2,545,21.3,8.3,56,31,0.0,25.5,91,10.2,84.54935622317598,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T01:00:00.000Z,49.1,28.2,545,21.3,8.3,56,31,0.0,25.5,91,10.2,84.54935622317598,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T02:00:00.000Z,46.2,26.7,363,16.0,7.3,60,30,0.0,25.4,92,7.6,81.3304721030043,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T02:00:00.000Z,46.2,26.7,363,16.0,7.3,60,30,0.0,25.4,92,7.6,81.3304721030043,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T03:00:00.000Z,45.9,26.8,292,14.0,7.1,57,28,0.0,24.5,94,7.2,81.54506437768241,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T03:00:00.000Z,45.9,26.8,292,14.0,7.1,57,28,0.0,24.5,94,7.2,81.54506437768241,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T04:00:00.000Z,46.9,28.6,282,13.9,7.5,49,26,0.0,23.5,94,8.4,85.40772532188842,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T04:00:00.000Z,46.9,28.6,282,13.9,7.5,49,26,0.0,23.5,94,8.4,85.40772532188842,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T05:00:00.000Z,39.7,25.3,326,13.5,8.2,46,22,0.0,22.1,95,9.4,78.32618025751074,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T05:00:00.000Z,39.7,25.3,326,13.5,8.2,46,22,0.0,22.1,95,9.4,78.32618025751074,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T06:00:00.000Z,41.1,26.4,471,19.9,9.7,37,21,0.0,21.6,85,12.3,80.68669527896996,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T06:00:00.000Z,41.1,26.4,471,19.9,9.7,37,21,0.0,21.6,85,12.3,80.68669527896996,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T07:00:00.000Z,44.4,30.6,670,28.6,11.9,26,19,0.1,22.4,68,13.8,89.69957081545064,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T07:00:00.000Z,44.4,30.6,670,28.6,11.9,26,19,0.1,22.4,68,13.8,89.69957081545064,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T08:00:00.000Z,46.6,34.8,769,33.3,13.8,25,21,0.65,23.6,54,11.1,98.71244635193133,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T08:00:00.000Z,46.6,34.8,769,33.3,13.8,25,21,0.65,23.6,54,11.1,98.71244635193133,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T09:00:00.000Z,46.9,33.1,670,30.7,15.3,45,29,2.05,26.5,37,11.6,95.06437768240343,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T09:00:00.000Z,46.9,33.1,670,30.7,15.3,45,29,2.05,26.5,37,11.6,95.06437768240343,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T10:00:00.000Z,49.4,29.6,471,24.1,16.6,75,39,3.85,30.5,21,13.5,87.55364806866953,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T10:00:00.000Z,49.4,29.6,471,24.1,16.6,75,39,3.85,30.5,21,13.5,87.55364806866953,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T11:00:00.000Z,49.4,25.3,318,17.8,17.0,100,46,5.5,33.0,16,15.4,78.32618025751074,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T11:00:00.000Z,49.4,25.3,318,17.8,17.0,100,46,5.5,33.0,16,15.4,78.32618025751074,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T12:00:00.000Z,50.8,23.3,265,12.4,16.0,114,47,6.25,33.8,12,16.4,74.03433476394851,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T12:00:00.000Z,50.8,23.3,265,12.4,16.0,114,47,6.25,33.8,12,16.4,74.03433476394851,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T13:00:00.000Z,48.3,23.9,257,7.2,14.3,123,44,5.85,34.6,13,15.7,75.32188841201717,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T13:00:00.000Z,48.3,23.9,257,7.2,14.3,123,44,5.85,34.6,13,15.7,75.32188841201717,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T14:00:00.000Z,45.1,23.7,273,4.9,13.0,126,41,4.4,34.8,13,16.1,74.89270386266095,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T14:00:00.000Z,45.1,23.7,273,4.9,13.0,126,41,4.4,34.8,13,16.1,74.89270386266095,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T15:00:00.000Z,42.7,23.2,317,7.0,12.9,123,37,2.5,34.9,11,16.3,73.8197424892704,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T15:00:00.000Z,42.7,23.2,317,7.0,12.9,123,37,2.5,34.9,11,16.3,73.8197424892704,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T16:00:00.000Z,41.4,22.9,385,12.0,13.3,114,31,0.95,34.4,10,16.5,73.17596566523605,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T16:00:00.000Z,41.4,22.9,385,12.0,13.3,114,31,0.95,34.4,10,16.5,73.17596566523605,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T17:00:00.000Z,29.6,21.0,449,19.9,13.5,99,16,0.15,32.7,17,12.2,69.09871244635194,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T17:00:00.000Z,29.6,21.0,449,19.9,13.5,99,16,0.15,32.7,17,12.2,69.09871244635194,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T18:00:00.000Z,38.2,29.5,510,27.3,13.7,83,19,0.0,30.2,29,12.7,87.33905579399142,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T18:00:00.000Z,38.2,29.5,510,27.3,13.7,83,19,0.0,30.2,29,12.7,87.33905579399142,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T19:00:00.000Z,43.2,32.7,567,37.2,14.0,62,22,0.0,29.1,31,11.9,94.20600858369099,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T19:00:00.000Z,43.2,32.7,567,37.2,14.0,62,22,0.0,29.1,31,11.9,94.20600858369099,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T20:00:00.000Z,47.1,33.6,582,42.9,14.3,47,25,0.0,28.2,33,12.6,96.137339055794,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T20:00:00.000Z,47.1,33.6,582,42.9,14.3,47,25,0.0,28.2,33,12.6,96.137339055794,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T21:00:00.000Z,48.2,33.2,526,40.2,14.8,46,27,0.0,27.0,40,13.1,95.27896995708156,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T21:00:00.000Z,48.2,33.2,526,40.2,14.8,46,27,0.0,27.0,40,13.1,95.27896995708156,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T22:00:00.000Z,44.0,30.9,428,33.2,15.3,51,29,0.0,26.9,29,14.5,90.34334763948497,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T22:00:00.000Z,44.0,30.9,428,33.2,15.3,51,29,0.0,26.9,29,14.5,90.34334763948497,2026-01-17T03:07:09.320Z,Karachi
2025-11-04T23:00:00.000Z,44.6,29.0,345,27.3,15.3,54,29,0.0,26.5,18,15.2,86.26609442060087,2026-01-17T03:07:34.533Z,Karachi
2025-11-04T23:00:00.000Z,44.6,29.0,345,27.3,15.3,54,29,0.0,26.5,18,15.2,86.26609442060087,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T00:00:00.000Z,50.3,29.9,296,24.6,14.3,51,29,0.0,25.8,16,15.6,88.19742489270386,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T00:00:00.000Z,50.3,29.9,296,24.6,14.3,51,29,0.0,25.8,16,15.6,88.19742489270386,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T01:00:00.000Z,49.2,30.2,261,23.1,12.8,46,27,0.0,24.8,16,16.0,88.8412017167382,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T01:00:00.000Z,49.2,30.2,261,23.1,12.8,46,27,0.0,24.8,16,16.0,88.8412017167382,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T02:00:00.000Z,41.2,28.3,237,21.8,11.5,42,24,0.0,23.8,17,14.3,84.76394849785409,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T02:00:00.000Z,41.2,28.3,237,21.8,11.5,42,24,0.0,23.8,17,14.3,84.76394849785409,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T03:00:00.000Z,31.4,25.2,193,19.9,10.6,41,17,0.0,22.5,19,12.9,78.11158798283262,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T03:00:00.000Z,31.4,25.2,193,19.9,10.6,41,17,0.0,22.5,19,12.9,78.11158798283262,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T04:00:00.000Z,24.6,21.9,160,18.3,9.9,42,9,0.0,21.7,22,13.1,71.03004291845494,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T04:00:00.000Z,24.6,21.9,160,18.3,9.9,42,9,0.0,21.7,22,13.1,71.03004291845494,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T05:00:00.000Z,28.0,21.1,221,18.5,9.9,39,13,0.0,21.8,25,12.6,69.31330472103005,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T05:00:00.000Z,28.0,21.1,221,18.5,9.9,39,13,0.0,21.8,25,12.6,69.31330472103005,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T06:00:00.000Z,24.0,19.6,470,25.1,11.0,37,10,0.0,22.1,24,13.5,66.09442060085837,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T06:00:00.000Z,24.0,19.6,470,25.1,11.0,37,10,0.0,22.1,24,13.5,66.09442060085837,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T07:00:00.000Z,26.2,22.7,813,33.7,12.4,36,6,0.1,22.0,24,12.5,72.74678111587983,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T07:00:00.000Z,26.2,22.7,813,33.7,12.4,36,6,0.1,22.0,24,12.5,72.74678111587983,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T08:00:00.000Z,30.0,26.9,1058,37.5,13.4,43,6,0.75,23.2,23,9.9,81.75965665236052,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T08:00:00.000Z,30.0,26.9,1058,37.5,13.4,43,6,0.75,23.2,23,9.9,81.75965665236052,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T09:00:00.000Z,32.2,28.6,1129,31.8,13.6,66,12,2.15,25.9,19,5.5,85.40772532188842,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T09:00:00.000Z,32.2,28.6,1129,31.8,13.6,66,12,2.15,25.9,19,5.5,85.40772532188842,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T10:00:00.000Z,33.9,26.0,1101,21.1,13.2,97,20,4.1,29.0,16,4.8,79.82832618025752,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T10:00:00.000Z,33.9,26.0,1101,21.1,13.2,97,20,4.1,29.0,16,4.8,79.82832618025752,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T11:00:00.000Z,34.9,19.7,1006,12.4,12.6,121,28,5.8,31.5,13,3.8,66.30901287553648,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T11:00:00.000Z,34.9,19.7,1006,12.4,12.6,121,28,5.8,31.5,13,3.8,66.30901287553648,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T12:00:00.000Z,43.0,20.8,788,7.9,11.2,130,33,6.55,33.3,11,4.0,68.66952789699572,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T12:00:00.000Z,43.0,20.8,788,7.9,11.2,130,33,6.55,33.3,11,4.0,68.66952789699572,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T13:00:00.000Z,42.6,20.5,502,5.2,9.6,131,36,6.05,34.2,7,1.7,68.02575107296138,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T13:00:00.000Z,42.6,20.5,502,5.2,9.6,131,36,6.05,34.2,7,1.7,68.02575107296138,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T14:00:00.000Z,42.1,20.4,346,4.8,8.9,130,38,4.5,34.2,8,3.5,67.81115879828326,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T14:00:00.000Z,42.1,20.4,346,4.8,8.9,130,38,4.5,34.2,8,3.5,67.81115879828326,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T15:00:00.000Z,42.3,20.6,412,5.6,10.1,129,37,2.55,32.8,24,8.6,68.2403433476395,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T15:00:00.000Z,42.3,20.6,412,5.6,10.1,129,37,2.55,32.8,24,8.6,68.2403433476395,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T16:00:00.000Z,42.0,21.0,609,8.5,12.2,124,35,1.0,32.0,28,10.2,69.09871244635194,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T16:00:00.000Z,42.0,21.0,609,8.5,12.2,124,35,1.0,32.0,28,10.2,69.09871244635194,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T17:00:00.000Z,41.2,22.3,856,13.6,11.1,109,33,0.15,31.0,29,9.8,71.88841201716738,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T17:00:00.000Z,41.2,22.3,856,13.6,11.1,109,33,0.15,31.0,29,9.8,71.88841201716738,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T18:00:00.000Z,57.5,44.2,1126,38.8,13.0,81,29,0.0,29.5,28,10.8,121.85929648241208,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T18:00:00.000Z,57.5,44.2,1126,38.8,13.0,81,29,0.0,29.5,28,10.8,121.85929648241208,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T19:00:00.000Z,64.3,54.2,1448,73.5,15.7,43,23,0.0,28.3,27,9.6,146.9849246231156,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T19:00:00.000Z,64.3,54.2,1448,73.5,15.7,43,23,0.0,28.3,27,9.6,146.9849246231156,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T20:00:00.000Z,65.2,54.4,1826,99.1,18.4,15,19,0.0,27.2,37,7.8,147.48743718592965,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T20:00:00.000Z,65.2,54.4,1826,99.1,18.4,15,19,0.0,27.2,37,7.8,147.48743718592965,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T21:00:00.000Z,68.7,56.3,2412,107.2,21.4,6,20,0.0,26.1,44,5.6,150.42149631190728,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T21:00:00.000Z,68.7,56.3,2412,107.2,21.4,6,20,0.0,26.1,44,5.6,150.42149631190728,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T22:00:00.000Z,76.6,61.9,3054,106.2,24.3,6,24,0.0,25.4,45,5.2,153.37197049525815,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T22:00:00.000Z,76.6,61.9,3054,106.2,24.3,6,24,0.0,25.4,45,5.2,153.37197049525815,2026-01-17T03:07:09.320Z,Karachi
2025-11-05T23:00:00.000Z,83.4,67.3,3308,102.4,25.7,7,26,0.0,23.9,43,4.5,156.21707060063224,2026-01-17T03:07:34.533Z,Karachi
2025-11-05T23:00:00.000Z,83.4,67.3,3308,102.4,25.7,7,26,0.0,23.9,43,4.5,156.21707060063224,2026-01-17T03:07:09.320Z,Karachi
2025-11-06T00:00:00.000Z,84.3,69.2,2855,97.3,24.5,6,24,0.0,23.2,37,6.3,157.21812434141202,2026-01-17T03:07:34.533Z,Karachi
2025-11-06T00:00:00.000Z,84.3,69.2,2855,97.3,24.5,6,24,0.0,23.2,37,6.3,157.21812434141202,2026-01-17T03:07:09.320Z,Karachi
2025-11-06T01:00:00.000Z,78.2,65.7,2014,89.6,21.7,5,20,0.0,22.2,32,6.8,155.37407797681772,2026-01-17T03:07:34.533Z,Karachi
2025-11-06T01:00:00.000Z,78.2,65.7,2014,89.6,21.7,5,20,0.0,22.2,32,6.8,155.37407797681772,2026-01-17T03:07:09.320Z,Karachi
2025-11-06T02:00:00.000Z,69.8,60.1,1292,81.1,18.8,5,17,0.0,21.5,30,8.6,152.4236037934668,2026-01-17T03:07:34.533Z,Karachi
2025-11-06T02:00:00.000Z,69.8,60.1,1292,81.1,18.8,5,17,0.0,21.5,30,8.6,152.4236037934668,2026-01-17T03:07:09.320Z,Karachi
2025-11-06T03:00:00.000Z,63.1,55.3,818,71.8,15.7,4,14,0.0,21.4,32,7.9,149.74874371859295,2026-01-17T03:07:34.533Z,Karachi
2025-11-06T03:00:00.000Z,63.1,55.3,818,71.8,15.7,4,14,0.0,21.4,32,7.9,149.74874371859295,2026-01-17T03:07:09.320Z,Karachi
2025-11-06T04:00:00.000Z,57.3,50.8,463,61.9,12.6,4,12,0.0,21.1,37,6.3,138.44221105527637,2026-01-17T03:07:34.533Z,Karachi
2025-11-06T04:00:00.000Z,57.3,50.8,463,61.9,12.6,4,12,0.0,21.1,37,6.3,138.44221105527637,2026-01-17T03:07:09.320Z,Karachi
